timeStamp_s,u_raw_V,u_prbs_V,u_noisy_V,voltage_V,theta_rad,alpha_rad,theta_dot_rad_s,alpha_dot_rad_s
41.0359787940979,-0.8299054832265761,0.5,-0.3299054832265761,-0.3299054832265761,-0.04601942363656923,-0.03374757733348386,-0.3637895880204104,-0.23526958106982973
41.0360472202301,-0.7105108217809809,0.5,-0.2105108217809809,-0.2105108217809809,-0.04601942363656923,-0.03374757733348386,-0.28294745734920806,-0.14116174864189784
41.036086082458496,-0.4120086748248686,0.5,0.08799132517513142,0.08799132517513142,-0.04908738521234052,-0.03374757733348386,-0.35642409241699674,-0.0846970491851387
41.04163670539856,-1.2243345193394446,0.5,-0.7243345193394446,-0.7243345193394446,-0.04908738521234052,-0.036815538909255464,-0.277218738546553,-0.2962551555728116
41.04680275917053,-1.005501129961323,0.5,-0.505501129961323,-0.505501129961323,-0.04908738521234052,-0.036815538909255464,-0.21561457442509677,-0.17775309334368697
41.052183389663696,-0.8928630511189765,-0.5,-1.3928630511189763,-1.3928630511189763,-0.04908738521234052,-0.036815538909255464,-0.16770022455285302,-0.10665185600621219
41.05441927909851,-0.8397950575348668,-0.5,-1.3397950575348667,-1.3397950575348667,-0.04908738521234052,-0.036815538909255464,-0.13043350798555237,-0.06399111360372732
41.05941843986511,-0.30066492198457695,-0.5,-0.800664921984577,-0.800664921984577,-0.04601942363656923,-0.03374757733348386,0.03490556382329416,0.20704225789949204
41.06996726989746,-0.7650996625743857,-0.5,-1.2650996625743858,-1.2650996625743858,-0.04295146206079795,-0.03374757733348386,0.16350261967461924,0.12422535473969523
41.070008754730225,0.44954748302922554,-0.5,-0.050452516970774464,-0.050452516970774464,-0.039883500485026674,-0.02761165418194065,0.2635225520034272,0.5654090649672739
41.085012435913086,0.19856612524359715,-0.5,-0.3014338747564028,-0.3014338747564028,-0.0337475773334841,-0.02454369260616993,0.47766968051566877,0.5846823650420218
41.08505821228027,0.7775432260849356,-0.5,0.27754322608493565,0.27754322608493565,-0.02761165418194154,-0.018407769454627607,0.6442285582474118,0.841683271148599
41.08509397506714,1.1386886315864273,-0.5,0.6386886315864273,0.6386886315864273,-0.021475731030398976,-0.012271846303084399,0.7737743520387675,0.9958838148126161
41.09063982963562,1.380347516778363,-0.5,0.880347516778363,0.880347516778363,-0.015339807878856412,-0.0061359231515429645,0.8745321916542664,1.0884041410108845
41.095770597457886,1.5590353207037728,-0.5,1.0590353207037728,1.0590353207037728,-0.009203884727313847,2.4492935982947064e-16,0.9528994002440989,1.1439163367299876
41.10098361968994,1.7067233443608858,0.5,2.206723344360886,2.206723344360886,-0.0030679615757712823,0.006135923151543455,1.0138516735917464,1.1772236541614494
41.104443311691284,1.3225083941675524,0.5,1.8225083941675524,1.8225083941675524,-0.0,0.009203884727314171,0.9249051494945263,0.951771118558527
41.117085218429565,0.38109818531825845,0.5,0.8810981853182585,0.8810981853182585,0.0030679615757712823,0.009203884727314171,0.855724519641133,0.5710626711351162
41.117125272750854,0.08096103720501889,0.5,0.5809610372050189,0.5809610372050189,0.0030679615757712823,0.009203884727314171,0.6655635152764368,0.34263760268106974
41.12009525299072,-0.5600938148124351,0.5,-0.06009381481243514,-0.06009381481243514,-0.0,0.006135923151543455,0.38130666406961594,-0.03985436445301552
